Code,Name,Date,Price,Share,Amount,Warran,Underwriter,Sector,Subsector,Field,Website,Prospectus,Summary_Prospectus,Alamat,Image,1 candle gain,2 candle gain,3 candle gain,4 candle gain,5 candle gain,6 candle gain,7 candle gain,1 candle high,2 candle high,3 candle high,4 candle high,5 candle high,6 candle high,7 candle high,Papan Pencatatan
WINR,PT Winner Nusantara Jaya Tbk,2022-04-25,Rp100,28.65%,"15,000,000 lot",0,SH - ARTHA SEKURITAS INDONESIA,Properti & Real Estat,Properti & Real Estat,Bergerak dalam bidang property dan real estate,https://www.winnergroup.id,https://storage.googleapis.com/assets.trading.stockbit.com/company/WINR/prospectus/sha14sstuk.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/WINR/summary-prospectus/4m3gm495pn.pdf,"Seraya Mas Center Blok H No. 01, Nagoya Kota Batam - 29454",https://storage.googleapis.com/assets.trading.stockbit.com/company/WINR/logo/jjuct161dl.png,35.0,82.0,142.0,126.0,112.0,98.0,85.0,35.0,82.0,144.0,158.0,166.0,98.0,85.0,Pemantauan Khusus
MTMH,PT Murni Sadar Tbk,2022-04-20,Rp1280,12.28%,"2,540,228 lot",0,KI - CIPTADANA SEKURITAS ASIA,Kesehatan,Jasa & Peralatan Kesehatan,Bergerak di bidang aktivitas rumah sakit swasta,https://www.rsmurniteguh.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/MTMH/prospectus/igpzhs9ljt.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/MTMH/summary-prospectus/ryc2hj99hv.pdf,"Jl. Jawa No. 2, LK II, Gg. Buntu, Medan Timur, Kota Medan, Sumatera Utara - 20231",https://storage.googleapis.com/assets.trading.stockbit.com/company/MTMH/logo/er4pgo14o5.png,25.0,32.421875,26.953125,24.609375,20.703125,23.4375,26.5625,25.0,52.734375,43.75,27.34375,24.609375,23.828125,26.5625,Utama
TLDN,PT Teladan Prima Agro Tbk.,2022-04-12,Rp580,15%,"21,932,945 lot",0,NI - BNI SEKURITAS,Barang Konsumen Non-Primer,Barang Rumah Tangga,Aktvitas perusahaan holding dan industri pengolahan kelapa sawit melalui Perusahaan Anak,https://www.teladanprima.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/TLDN/prospectus/eoxh38c10s.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/TLDN/summary-prospectus/um3f2mpf1a.pdf,"Beltway Office Park Gedung B Lantai 7, Jl. TB Simatupang No.41, Kota Jakarta Selatan, 12540",https://storage.googleapis.com/assets.trading.stockbit.com/company/TLDN/logo/oaf5ogery3.png,6.0344827586206895,3.4482758620689653,4.310344827586207,2.586206896551724,0.8620689655172413,1.7241379310344829,14.6551724137931,20.689655172413797,7.758620689655173,4.310344827586207,5.172413793103448,3.4482758620689653,2.586206896551724,14.6551724137931,Pengembangan
GOTO,PT GoTo Gojek Tokopedia Tbk,2022-04-11,Rp338,3.43%,"406,150,560 lot",0,CC - MANDIRI SEKURITAS,Teknologi,Perangkat Lunak & Jasa TI,"Penyedia platform digital yang mengintegrasikan on-demand services, e-commerce dan fintech services",https://www.gotocompany.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/GOTO/prospectus/3xlst9bu83.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/GOTO/summary-prospectus/1w0pycbv1u.pdf,"Gedung Pasaraya Blok M, lantai 6-7 Jl. Iskandarsyah II No. 2, Jakarta 12160",https://storage.googleapis.com/assets.trading.stockbit.com/company/GOTO/logo/4vdo6j8rt7.png,13.017751479289942,9.467455621301776,10.650887573964498,11.242603550295858,11.83431952662722,5.9171597633136095,0.0,23.07692307692308,30.76923076923077,12.42603550295858,13.017751479289942,12.42603550295858,12.42603550295858,7.6923076923076925,Ekonomi Baru
SICO,PT Sigma Energy Compressindo Tbk,2022-04-08,Rp230,29.67%,"2,700,000 lot",0,XA - NH KORINDO SEKURITAS INDONESIA,Energi,"Minyak, Gas, & Batu Bara",Jasa Penyewaan Alat-Alat Untuk Monetisasi Minyak dan Gas Suar Bakar dengan Menggunakan Teknologi,https://sinerco.co.id,https://storage.googleapis.com/assets.trading.stockbit.com/company/SICO/prospectus/5nuw83zzji.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/SICO/summary-prospectus/w143papixh.pdf,"GKM Green Tower 10th Floor Jl. TB Simatupang Kav 89 G Jakarta Selatan, 12520",https://storage.googleapis.com/assets.trading.stockbit.com/company/SICO/logo/15v4h44ny5.png,10.434782608695652,3.4782608695652173,-3.4782608695652173,-9.565217391304348,-15.65217391304348,-21.30434782608696,-23.043478260869566,24.347826086956523,13.043478260869565,-2.608695652173913,-6.956521739130435,-12.173913043478262,-19.565217391304348,-19.565217391304348,Pengembangan
WIRG,PT Wir Asia Tbk,2022-04-04,Rp168,20%,"23,370,900 lot",0,KI - CIPTADANA SEKURITAS ASIA,Teknologi,Perangkat Lunak & Jasa TI,"Jasa teknologi informasi termasuk bidang multimedia, telekomunikasi dan periklanan",https://www.wirglobal.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/WIRG/prospectus/z90kksjb4v.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/WIRG/summary-prospectus/s0fuj551ve.pdf,Jalan Panjang Raya No. 70 Kebon Jeruk Jakarta 11530 - Indonesia,https://storage.googleapis.com/assets.trading.stockbit.com/company/WIRG/logo/m7ln1ln6m4.png,34.523809523809526,67.85714285714286,109.52380952380952,161.9047619047619,227.3809523809524,307.73809523809524,408.9285714285714,34.523809523809526,67.85714285714286,109.52380952380952,161.9047619047619,227.3809523809524,307.73809523809524,408.9285714285714,Pengembangan
BIKE,PT Sepeda Bersama Indonesia Tbk,2022-03-21,Rp170,25%,"323,334,000 lot",0,LG - TRIMEGAH SEKURITAS INDONESIA TBK.,Barang Konsumen Non-Primer,Barang Rekreasi,Perdagangan Besar Sepeda,https://www.sepedabersamaindonesia.co.id/,https://storage.googleapis.com/assets.trading.stockbit.com/company/BIKE/prospectus/ebhlwyiecp.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/BIKE/summary-prospectus/zcqmve7v93.pdf,"Jl. Alam Sutera Boulevard Kav. 12A, Pakulon, Serpong Utara Tangerang Selatan, Banten 15325",https://storage.googleapis.com/assets.trading.stockbit.com/company/BIKE/logo/ngz1tsbnxr.png,34.11764705882353,67.05882352941175,56.47058823529412,45.88235294117647,37.64705882352941,34.11764705882353,25.882352941176475,34.11764705882353,67.05882352941175,90.58823529411764,51.76470588235295,47.05882352941176,40.0,36.47058823529412,Pengembangan
STAA,PT Sumber Tani Agung Resources Tbk,2022-03-10,Rp600,8.06%,"877,072,000 lot",0,DP - DBS VICKERS SEKURITAS INDONESIA,Barang Konsumen Primer,Makanan & Minuman,Perkebunan kelapa sawit & industri olah kelapa sawit baik secara langsung dan/atau Perusahaan Anak,http://sta.co.id,https://storage.googleapis.com/assets.trading.stockbit.com/company/STAA/prospectus/9wmy4o9z39.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/STAA/summary-prospectus/wlwe9wbn4b.pdf,"Jl. Pangeran Diponegoro No 51 Medan 20152, Sumatra Utara, Indonesia",https://storage.googleapis.com/assets.trading.stockbit.com/company/STAA/logo/cd9ub7yiel.jpeg,25.0,55.833333333333336,45.0,35.0,35.833333333333336,35.833333333333336,30.0,25.0,55.833333333333336,80.83333333333333,35.0,40.0,41.66666666666667,39.16666666666666,Utama
NANO,PT Nanotech Indonesia Global Tbk,2022-03-10,Rp100,29.99%,"1,285,000,000 lot",0,AI - UOB KAY HIAN SEKURITAS,Perindustrian,Jasa Perindustrian,Penelitian & Pengembangan Ilmu Pengetahuan Alam & Teknologi Rekayasa Lainnya & Aktivitas Konsultasi,https://nig.co.id,https://storage.googleapis.com/assets.trading.stockbit.com/company/NANO/prospectus/ms43f990b1.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/NANO/summary-prospectus/us1rnq3pwa.pdf,"Gedung Nanoplex, Jl. Puspiptek Komplek Batan Lama A12, Kota Tangerang Selatan, Provinsi Banten - 15314",https://storage.googleapis.com/assets.trading.stockbit.com/company/NANO/logo/h2ms5l4ls8.JPG,10.0,21.0,21.0,46.0,60.0,76.0,60.0,10.0,21.0,21.0,46.0,60.0,76.0,93.0,Akselerasi
SMKM,PT Sumber Mas Konstruksi Tbk,2022-03-09,Rp264,19.95%,"250,000,000 lot",0,AO - ERDIKHA ELIT SEKURITAS,Infrastruktur,Konstruksi Bangunan,Jasa Konstruksi Umum,http://www.konstruksimas.co.id/,https://storage.googleapis.com/assets.trading.stockbit.com/company/SMKM/prospectus/oel4vd17l6.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/SMKM/summary-prospectus/4lh9u9vhef.pdf,"Gedung Graha Mustika Ratu, Lantai 5 Jalan Jend. Gatot Subroto Kav. 74-75 Jakarta Selatan, 12870",https://storage.googleapis.com/assets.trading.stockbit.com/company/SMKM/logo/uiqx3he314.png,-9.848484848484848,-18.181818181818183,-17.424242424242426,-17.424242424242426,-32.57575757575758,-34.46969696969697,-28.78787878787879,9.848484848484848,-18.181818181818183,-12.12121212121212,-17.424242424242426,-26.51515151515152,-32.196969696969695,-28.030303030303028,Akselerasi
NTBK,PT Nusatama Berkah Tbk,2022-02-09,Rp100,25.93%,"7,000,000 lot",0,SF - SURYA FAJAR SEKURITAS,Perindustrian,Barang Perindustrian,Industri Manufaktur Kendaraan Khusus,http://www.nusatama.com/,https://storage.googleapis.com/assets.trading.stockbit.com/company/NTBK/prospectus/7eigqg51cr.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/NTBK/summary-prospectus/o1ywl44p9w.pdf,"18 Office Park 6th Floor Suite C, Jl. TB Simatupang Kav. 18, Jakarta 12520, Indonesia",https://storage.googleapis.com/assets.trading.stockbit.com/company/NTBK/logo/a0sfcqlx49.jpeg,35.0,26.0,18.0,10.0,3.0,8.0,4.0,35.0,65.0,18.0,17.0,10.0,16.0,14.000000000000002,Pengembangan
ENAK,PT Champ Resto Indonesia Tbk,2022-02-08,Rp850,30%,"666,666,000 lot",0,AI - UOB KAY HIAN SEKURITAS,Barang Konsumen Primer,Makanan & Minuman,Bergerak dalam bidang restoran,https://www.champ-group.com/,https://storage.googleapis.com/assets.trading.stockbit.com/company/ENAK/prospectus/wl48sov528.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/ENAK/summary-prospectus/afbzlia9jm.pdf,"Jl. Raya Tanjung Barat No. 81A RT 002/04, Tanjung Barat, Jagakarsa, Jakarta Selatan 12530.",https://storage.googleapis.com/assets.trading.stockbit.com/company/ENAK/logo/xqpjgd3wkm.jpg,-2.941176470588235,-4.117647058823529,-2.941176470588235,-7.0588235294117645,-12.941176470588236,-18.235294117647054,-17.058823529411764,5.294117647058823,-2.941176470588235,-1.7647058823529411,-2.3529411764705883,-7.0588235294117645,-13.529411764705882,-16.470588235294116,Pengembangan
BAUT,PT Mitra Angkasa Sejahtera Tbk,2022-01-28,Rp100,30.21%,"1,450,000,000 lot",0,AI - UOB KAY HIAN SEKURITAS,Barang Konsumen Non-Primer,Perdagangan Ritel,"Bergerak dalam bidang Perdagangan Besar Logam untuk Bahan Konstruksi, terutama Mur dan Baut",https://masworkspace.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/BAUT/prospectus/lfmpibvh3u.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/BAUT/summary-prospectus/vvznaorxsz.pdf,"Jl. Raya Tanjung Pasir KP. Pondok Bahagia No.18, Tegal Angus, Teluknaga, Tangerang, Banten 15510.",https://storage.googleapis.com/assets.trading.stockbit.com/company/BAUT/logo/iohikd9nfm.jpg,35.0,82.0,144.0,128.0,114.0,100.0,86.0,35.0,82.0,144.0,204.0,138.0,100.0,86.0,Pemantauan Khusus
ASLC,PT Autopedia Sukses Lestari Tbk,2022-01-25,Rp256,20%,"2,549,271,000 lot",0,LG - TRIMEGAH SEKURITAS INDONESIA TBK.,Barang Konsumen Non-Primer,Otomotif & Komponen Otomotif,Balai lelang melalui Entitas Anak,https://www.autopedia.id,https://storage.googleapis.com/assets.trading.stockbit.com/company/ASLC/prospectus/ycs2ce9nqc.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/ASLC/summary-prospectus/prwns8hndy.pdf,"Gedung Graha Kirana Lt.6 Jl. Yos Sudarso No. 88 Sunter, Jakarta Utara 14350",https://storage.googleapis.com/assets.trading.stockbit.com/company/ASLC/logo/vzbuhjs2u6.png,25.0,16.40625,17.96875,16.40625,12.5,18.75,16.40625,25.0,36.71875,20.3125,20.3125,17.96875,19.53125,20.3125,Pengembangan
NETV,PT Net Visi Media Tbk,2022-01-26,Rp196,4.37%,"765,306,100 lot",0,XA - NH KORINDO SEKURITAS INDONESIA,Barang Konsumen Non-Primer,Media & Hiburan,Industri Media,https://www.netvisimedia.co.id,https://storage.googleapis.com/assets.trading.stockbit.com/company/NETV/prospectus/cn815hszn7.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/NETV/summary-prospectus/judacbjbo7.pdf,"Graha Mitra Lt.4 Jl. Jend. Gatot Subroto Kav. 21 RT 003 RW 002, Karet Semanggi, Setiabudi",https://storage.googleapis.com/assets.trading.stockbit.com/company/NETV/logo/03731hqm01.jpg,34.69387755102041,68.36734693877551,110.20408163265304,162.75510204081633,226.53061224489795,206.1224489795918,185.7142857142857,34.69387755102041,68.36734693877551,110.20408163265304,162.75510204081633,226.53061224489795,308.16326530612247,185.7142857142857,Pemantauan Khusus
SEMA,PT Semacom Integrated Tbk,2022-01-10,Rp180,25.76%,"347,000,000 lot",0,XA - NH KORINDO SEKURITAS INDONESIA,Perindustrian,Barang Perindustrian,"Produksi Panel, Perakitan Baterai Listrik dan Energi Terbarukan",https://www.semacom-integrated.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/SEMA/prospectus/nhdvx0doqb.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/SEMA/summary-prospectus/ic5w26yjsy.pdf,"Jl. Intan I RT 001/001, Kp. Poncol, Ds. Curug, Kec. Gunung Sindur, Bogor 16340, Jawa Barat",https://storage.googleapis.com/assets.trading.stockbit.com/company/SEMA/logo/6ksipsl9m7.png,34.44444444444444,51.11111111111111,41.11111111111111,32.22222222222222,34.44444444444444,45.55555555555556,45.55555555555556,34.44444444444444,67.77777777777779,53.333333333333336,32.22222222222222,48.888888888888886,45.55555555555556,48.888888888888886,Pengembangan
ADMR,PT Adaro Minerals Indonesia Tbk,2022-01-03,Rp100,15%,"6,048,580,000 lot",0,KI - CIPTADANA SEKURITAS ASIA,Energi,"Minyak, Gas, & Batu Bara","Pertambangan batu bara metalurgi melalui Perusahaan Anak, jasa pertambangan dan konsultasi manajemen",https://www.adarominerals.id,https://storage.googleapis.com/assets.trading.stockbit.com/company/ADMR/prospectus/zog2rui3qf.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/ADMR/summary-prospectus/w9tn73phxd.pdf,"Cyber 2 Tower Lantai 34, Jl. H.R. Rasuna Said Blok X-5 No.13, Jakarta 12950 - Indonesia",https://storage.googleapis.com/assets.trading.stockbit.com/company/ADMR/logo/i1vafrikjt.png,35.0,82.0,144.0,204.0,280.0,374.0,490.00000000000006,35.0,82.0,144.0,204.0,280.0,374.0,490.00000000000006,Utama
IPPE,PT Indo Pureco Pratama Tbk,2021-12-09,Rp100,21%,"1,000,000,000 lot",0,HD - KGI SEKURITAS INDONESIA,Barang Konsumen Non-Primer,Barang Rumah Tangga,Industri minyak kelapa dan produk dari kelapa serta perdagangan,https://indopureco.com/,https://storage.googleapis.com/assets.trading.stockbit.com/company/IPPE/prospectus/ixy5fpergq.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/IPPE/summary-prospectus/q6pswx4j5c.pdf,"Batununggul 1, Balingbing, Pagaden Barat. Subang, Jawa Barat, 41252",https://storage.googleapis.com/assets.trading.stockbit.com/company/IPPE/logo/oq202iwt1c.jpg,35.0,82.0,144.0,128.0,114.0,100.0,86.0,35.0,82.0,144.0,204.0,114.0,100.0,116.0,Pemantauan Khusus
DRMA,PT Dharma Polimetal Tbk,2021-12-20,Rp500,15%,"705,882,300 lot",0,AZ - SUCOR SEKURITAS,Barang Konsumen Non-Primer,Otomotif & Komponen Otomotif,Manufaktur Komponen Kendaraan Bermotor,https://www.dharmagroup.co.id,https://storage.googleapis.com/assets.trading.stockbit.com/company/DRMA/prospectus/cko9dgpu1j.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/DRMA/summary-prospectus/wyqq7yzsql.pdf,"Jl. Angsana Raya Blok A9 No. 8 Delta Silicon I Kawasan Industri Lippo Cikarang Kelurahan Sukaresmi, Kecamatan Cikarang Selatan, Kabupaten Bekasi Jawa Barat - Indonesia",https://storage.googleapis.com/assets.trading.stockbit.com/company/DRMA/logo/j8qavib0k8.png,-0.8,-4.4,-4.4,3.0,5.0,5.0,2.0,10.0,-1.2,-2.4,3.0,14.000000000000002,8.0,6.0,Utama
OBMD,PT OBM Drilchem Tbk,2021-12-08,Rp180,24%,"182,000,000 lot",0,HD - KGI SEKURITAS INDONESIA,Barang Baku,Barang Baku,Memproduksi bahan adiktif untuk mencegah kerugian dalam aktivitas pengeboran dengan teknologi serat,http://www.drilchem.com/,https://storage.googleapis.com/assets.trading.stockbit.com/company/OBMD/prospectus/e3yesm6wm8.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/OBMD/summary-prospectus/02vllbgcvw.pdf,"Dipo Business Center 7th floor, Suite 7E Jl. Gatot Subroto Kav. 50-52, Jakarta 10260",https://storage.googleapis.com/assets.trading.stockbit.com/company/OBMD/logo/pscfiymrcf.jpg,-6.666666666666667,-12.777777777777777,-18.33333333333333,-20.0,-21.666666666666668,-16.666666666666664,-18.88888888888889,11.11111111111111,-6.666666666666667,-13.88888888888889,-16.11111111111111,-18.88888888888889,-15.555555555555555,-15.0,Pengembangan
NASI,PT Wahana Inti Makmur Tbk,2021-12-13,Rp155,24.77%,"200,000,000 lot",0,AI - UOB KAY HIAN SEKURITAS,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,Bergerak dalam bidang Produsen dan Pemasok Beras,https://www.wahanaintimakmur.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/NASI/prospectus/3esazt0ows.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/NASI/summary-prospectus/04i9r50v98.pdf,"Jalan Mohammad Husni Thamrin Kilometer 2, Duta Indah Iconic Tower G, Lantai 1, Kel. Panunggangan Utara, Kec. Pinang, Kota Tangerang, Prov. Banten, 15143",https://storage.googleapis.com/assets.trading.stockbit.com/company/NASI/logo/zelp7hfsfk.png,34.193548387096776,57.41935483870968,47.096774193548384,38.064516129032256,39.35483870967742,41.935483870967744,41.935483870967744,34.193548387096776,67.74193548387096,60.0,48.38709677419355,52.25806451612903,45.80645161290322,44.516129032258064,Pengembangan
BSML,PT Bintang Samudera Mandiri Lines Tbk,2021-12-16,Rp117,20%,"370,045,000 lot",0,II - DANATAMA MAKMUR SEKURITAS,Transportasi & Logistik,Logistik & Pengantaran,Bergerak dalam angkutan laut dalam negeri untuk barang khusus serta perdagangan besar,https://bsmlines.com/,https://storage.googleapis.com/assets.trading.stockbit.com/company/BSML/prospectus/dz1wflwtb7.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/BSML/summary-prospectus/wsv7h6d8mh.pdf,"Rasuna Office Park OR, Jl. H. R. Rasuna Said, RT.16/RW.1, Menteng Atas, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",https://storage.googleapis.com/assets.trading.stockbit.com/company/BSML/logo/5hpr53bzfh.png,34.18803418803419,30.76923076923077,22.22222222222222,19.65811965811966,11.965811965811966,19.65811965811966,26.495726495726498,34.18803418803419,77.77777777777779,31.62393162393162,22.22222222222222,19.65811965811966,30.76923076923077,28.205128205128204,Pengembangan
AVIA,PT Avia Avian Tbk,2021-12-08,Rp930,10%,"6,200,000,000 lot",0,CC - MANDIRI SEKURITAS,Barang Baku,Barang Baku,"Industri dan perdagangan cat dan tinta cetak, pernis, lak, perekat/lem, mortar atau beton siap pakai",https://www.avianbrands.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/AVIA/prospectus/4l3csx840e.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/AVIA/summary-prospectus/duw2kq0fc8.pdf,"Jl. Surabaya - Sidoarjo KM. 19, Kel. Wadungasih, Kec. Buduran, Sidoarjo 61254, Jawa Timur",https://storage.googleapis.com/assets.trading.stockbit.com/company/AVIA/logo/r5jwiv492q.png,-6.989247311827956,-10.21505376344086,-5.913978494623656,-3.763440860215054,-4.838709677419355,-4.301075268817205,-1.0752688172043012,4.301075268817205,-8.60215053763441,-2.1505376344086025,-2.6881720430107525,-3.225806451612903,-4.301075268817205,-1.0752688172043012,Utama
CMRY,PT Cisarua Mountain Dairy Tbk,2021-12-06,Rp3080,15%,"1,190,203,000 lot",0,CC - MANDIRI SEKURITAS,Barang Konsumen Primer,Makanan & Minuman,Bergerak di bidang usaha Produk Susu Premium dan Konsumen Premium,https://www.cimory.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/CMRY/prospectus/hdxx8tnwho.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/CMRY/summary-prospectus/r1zk3uyuym.pdf,Rukan Taman Meruya Jl. Komp. Rukan Taman Meruya No.N/27-28 Jakarta Barat 11620 Indonesia,https://storage.googleapis.com/assets.trading.stockbit.com/company/CMRY/logo/y8gi3rfigk.png,10.714285714285714,9.740259740259742,14.285714285714285,11.363636363636363,11.688311688311687,13.311688311688313,11.688311688311687,13.636363636363637,12.012987012987011,14.61038961038961,14.285714285714285,12.012987012987011,13.96103896103896,13.311688311688313,Utama
RMKE,PT RMK Energy Tbk,2021-12-07,Rp206,20%,"875,000,000 lot",0,IU - INDO CAPITAL SEKURITAS,Energi,"Minyak, Gas, & Batu Bara",Bergerak dalam bidang pertambangan batubara dan aktivitas perusahaan holding,http://www.rmkenergy.com/,https://storage.googleapis.com/assets.trading.stockbit.com/company/RMKE/prospectus/jp5gnfonof.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/RMKE/summary-prospectus/ja24cfilzo.pdf,"Wisma RMK Lantai 2 Jalan Puri Kencana Blok M4/1, Kembangan Selatan, Kembangan, Kota Adm. Jakarta Barat, DKI Jakarta 11610",https://storage.googleapis.com/assets.trading.stockbit.com/company/RMKE/logo/0vvv9vcw6x.png,-2.912621359223301,-4.368932038834951,-4.368932038834951,12.62135922330097,9.70873786407767,6.796116504854369,9.70873786407767,1.9417475728155336,0.0,-2.912621359223301,18.446601941747574,17.475728155339805,11.650485436893204,13.592233009708735,Utama
WMPP,PT Widodo Makmur Perkasa Tbk,2021-12-06,Rp160,15%,"4,419,000,000 lot",0,SF - SURYA FAJAR SEKURITAS,Barang Konsumen Primer,Makanan & Minuman,"Peternakan Sapi & Ayam, Rumah Potong Hewan, Daging & Olahan, Pakan Ternak, Bahan Makanan, Konstruksi",https://widodomakmurperkasa.co.id/,https://storage.googleapis.com/assets.trading.stockbit.com/company/WMPP/prospectus/uknyb7zsxn.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/WMPP/summary-prospectus/77ncw5rq22.pdf,"Gedung Graha Widodo Makmur Jalan Raya Cilangkap No. 58, Cilangkap, Cipayung, Jakarta Timur, 13870",https://storage.googleapis.com/assets.trading.stockbit.com/company/WMPP/logo/m1eyx2vy5p.png,-0.625,-3.75,-5.0,-6.875000000000001,-6.25,-5.625,-6.875000000000001,0.625,0.0,-3.125,-5.0,-5.625,-3.75,-4.375,Pemantauan Khusus
WGSH,PT Wira Global Solusi Tbk,2021-12-06,Rp140,20%,"208,500,000 lot",0,AH - SHINHAN SEKURITAS INDONESIA,Teknologi,Perangkat Lunak & Jasa TI,Bergerak dalam bidang usaha Perdagangan Teknologi Informasi,https://www.wgshub.com/,https://storage.googleapis.com/assets.trading.stockbit.com/company/WGSH/prospectus/sqqveb8s71.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/WGSH/summary-prospectus/qdsq6osis2.pdf,"The Breeze BSD City L81 - 82 Jln. Grand Boulevard Kabupaten Tangerang Indonesia, 15345",https://storage.googleapis.com/assets.trading.stockbit.com/company/WGSH/logo/7k64hdn0vw.png,10.0,20.714285714285715,32.142857142857146,44.285714285714285,58.57142857142858,42.85714285714285,28.57142857142857,10.0,20.714285714285715,32.142857142857146,44.285714285714285,58.57142857142858,74.28571428571429,28.57142857142857,Akselerasi
DEPO,PT Caturkarda Depo Bangunan Tbk,2021-11-25,Rp482,15%,"1,024,000,000 lot",0,YP - MIRAE ASSET SEKURITAS INDONESIA,Barang Konsumen Non-Primer,Perdagangan Ritel,Supermarket dan/atau Retai Bahan Bangunan,https://depobangunan.co.id/,https://storage.googleapis.com/assets.trading.stockbit.com/company/DEPO/prospectus/j3ut8rtznl.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/DEPO/summary-prospectus/isjfobg9pu.pdf,"Jl. Raya Serpong KM2, Kel. Pakulonan, Kec. Serpong Utara, Tangerang Selatan",https://storage.googleapis.com/assets.trading.stockbit.com/company/DEPO/logo/x863gmgcxu.JPG,24.481327800829877,28.63070539419087,22.40663900414938,27.593360995850624,26.55601659751037,26.55601659751037,18.25726141078838,24.481327800829877,54.56431535269709,28.63070539419087,37.96680497925311,33.81742738589212,30.70539419087137,29.66804979253112,Pengembangan
TAYS,PT Jaya Swarasa Agung Tbk,2021-12-06,Rp360,21%,"240,300,000 lot",0,XA - NH KORINDO SEKURITAS INDONESIA,Barang Konsumen Primer,Makanan & Minuman,Industri Makanan Ringan,https://www.taysbakers.com,https://storage.googleapis.com/assets.trading.stockbit.com/company/TAYS/prospectus/9oy1rmpl7a.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/TAYS/summary-prospectus/gt408h14tz.pdf,"Jalan Parung Panjang No. 68, Kp. Bungaok RT001/RW003 Desa Kemuning, Kecamatan Legok, Kabupaten Tangerang, Banten 15820.",https://storage.googleapis.com/assets.trading.stockbit.com/company/TAYS/logo/exufcj5sm2.jpg,-6.666666666666667,-8.88888888888889,-15.0,-20.555555555555557,-23.88888888888889,-26.666666666666668,-26.666666666666668,11.11111111111111,-8.333333333333332,-8.88888888888889,-14.444444444444445,-21.666666666666668,-22.22222222222222,-25.0,Pengembangan
BINO,PT Perma Plasindo Tbk,2021-11-25,Rp138,20%,"435,000,000 lot",0,IU - INDO CAPITAL SEKURITAS,Perindustrian,Barang Perindustrian,Aktivitas perusahaan holding serta produksi dan distribusi alat tulis kantor melalui entitas anak,https://www.permaplasindo.co.id/,https://storage.googleapis.com/assets.trading.stockbit.com/company/BINO/prospectus/xawouxx2ic.pdf,https://storage.googleapis.com/assets.trading.stockbit.com/company/BINO/summary-prospectus/wis05ye30i.pdf,"Jl. Raya Boulevard Barat Blok LC VI No 23, Kelapa Gading Barat, Jakarta Utara, Indonesia 14240",https://storage.googleapis.com/assets.trading.stockbit.com/company/BINO/logo/alco3feu2s.png,21.014492753623188,13.768115942028986,15.217391304347828,7.246376811594203,1.4492753623188406,0.7246376811594203,0.7246376811594203,34.78260869565217,22.463768115942027,15.217391304347828,15.217391304347828,7.246376811594203,4.3478260869565215,2.898550724637681,Pengembangan
